key,value,date
questions,33,1
questions,40,2
questions,30,3
questions,32,4
questions,22,5
questions,44,6
questions,59,7
questions,44,8
questions,43,9
questions,76,10
questions,67,11
questions,58,12
answer,43,1
answer,50,2
answer,43,3
answer,34,4
answer,36,5
answer,65,6
answer,80,7
answer,59,8
answer,63,9
answer,87,10
answer,89,11
answer,76,12
