key,value,date
questions,29,1
questions,40,2
questions,32,3
questions,12,4
questions,28,5
questions,23,6
questions,23,7
questions,38,8
questions,19,9
questions,48,10
questions,54,11
questions,26,12
answer,37,1
answer,45,2
answer,37,3
answer,19,4
answer,35,5
answer,28,6
answer,32,7
answer,41,8
answer,23,9
answer,45,10
answer,54,11
answer,40,12
