key,value,date
questions,10,1
questions,12,2
questions,17,3
questions,5,4
questions,9,5
questions,23,6
questions,10,7
questions,14,8
questions,11,9
questions,21,10
questions,18,11
questions,11,12
answer,8,1
answer,18,2
answer,25,3
answer,6,4
answer,9,5
answer,26,6
answer,13,7
answer,16,8
answer,12,9
answer,27,10
answer,26,11
answer,16,12
