key,value,date
questions,12,1
questions,18,2
questions,15,3
questions,15,4
questions,12,5
questions,12,6
questions,22,7
questions,19,8
questions,7,9
questions,21,10
questions,16,11
questions,22,12
answer,9,1
answer,28,2
answer,28,3
answer,17,4
answer,27,5
answer,16,6
answer,29,7
answer,21,8
answer,7,9
answer,27,10
answer,22,11
answer,24,12
