key,value,date
questions,15,1
questions,11,2
questions,16,3
questions,11,4
questions,13,5
questions,8,6
questions,7,7
questions,15,8
questions,9,9
questions,28,10
questions,22,11
questions,17,12
answer,21,1
answer,12,2
answer,18,3
answer,15,4
answer,14,5
answer,8,6
answer,11,7
answer,24,8
answer,9,9
answer,29,10
answer,27,11
answer,14,12
