key,value,date
questions,14,1
questions,19,2
questions,11,3
questions,11,4
questions,18,5
questions,9,6
questions,15,7
questions,23,8
questions,21,9
questions,38,10
questions,22,11
questions,28,12
answer,18,1
answer,30,2
answer,11,3
answer,17,4
answer,20,5
answer,10,6
answer,24,7
answer,28,8
answer,29,9
answer,43,10
answer,25,11
answer,34,12
