key,value,date
questions,44,1
questions,35,2
questions,47,3
questions,40,4
questions,30,5
questions,30,6
questions,34,7
questions,48,8
questions,37,9
questions,77,10
questions,61,11
questions,60,12
answer,50,1
answer,50,2
answer,55,3
answer,49,4
answer,41,5
answer,32,6
answer,47,7
answer,56,8
answer,38,9
answer,77,10
answer,68,11
answer,71,12
