key,value,date
questions,20,1
questions,14,2
questions,15,3
questions,6,4
questions,6,5
questions,6,6
questions,9,7
questions,11,8
questions,11,9
questions,34,10
questions,23,11
questions,12,12
answer,19,1
answer,19,2
answer,13,3
answer,13,4
answer,6,5
answer,6,6
answer,12,7
answer,12,8
answer,16,9
answer,33,10
answer,25,11
answer,15,12
