key,value,date
questions,33,1
questions,36,2
questions,48,3
questions,23,4
questions,29,5
questions,36,6
questions,43,7
questions,39,8
questions,38,9
questions,76,10
questions,52,11
questions,53,12
answer,46,1
answer,40,2
answer,60,3
answer,34,4
answer,33,5
answer,49,6
answer,47,7
answer,53,8
answer,45,9
answer,78,10
answer,66,11
answer,64,12
