key,value,date
questions,65,1
questions,71,2
questions,68,3
questions,55,4
questions,44,5
questions,44,6
questions,58,7
questions,63,8
questions,62,9
questions,109,10
questions,97,11
questions,91,12
answer,82,1
answer,86,2
answer,83,3
answer,64,4
answer,62,5
answer,52,6
answer,81,7
answer,81,8
answer,65,9
answer,136,10
answer,119,11
answer,107,12
