key,value,date
questions,17,1
questions,18,2
questions,12,3
questions,7,4
questions,10,5
questions,9,6
questions,11,7
questions,16,8
questions,5,9
questions,21,10
questions,27,11
questions,23,12
answer,16,1
answer,19,2
answer,13,3
answer,7,4
answer,13,5
answer,12,6
answer,17,7
answer,24,8
answer,6,9
answer,20,10
answer,30,11
answer,29,12
