key,value,date
questions,37,1
questions,37,2
questions,40,3
questions,28,4
questions,37,5
questions,32,6
questions,44,7
questions,44,8
questions,33,9
questions,79,10
questions,60,11
questions,71,12
answer,37,1
answer,50,2
answer,46,3
answer,35,4
answer,42,5
answer,43,6
answer,55,7
answer,53,8
answer,38,9
answer,81,10
answer,78,11
answer,75,12
