key,value,date
questions,16,1
questions,25,2
questions,20,3
questions,17,4
questions,14,5
questions,21,6
questions,14,7
questions,46,8
questions,21,9
questions,25,10
questions,29,11
questions,21,12
answer,16,1
answer,28,2
answer,30,3
answer,26,4
answer,20,5
answer,21,6
answer,22,7
answer,53,8
answer,25,9
answer,28,10
answer,43,11
answer,29,12
