key,value,date
questions,35,1
questions,32,2
questions,52,3
questions,39,4
questions,29,5
questions,39,6
questions,64,7
questions,51,8
questions,35,9
questions,71,10
questions,59,11
questions,41,12
answer,36,1
answer,39,2
answer,55,3
answer,54,4
answer,43,5
answer,50,6
answer,80,7
answer,59,8
answer,46,9
answer,68,10
answer,71,11
answer,53,12
