key,value,date
questions,10,1
questions,16,2
questions,19,3
questions,17,4
questions,10,5
questions,12,6
questions,28,7
questions,21,8
questions,22,9
questions,41,10
questions,22,11
questions,30,12
answer,10,1
answer,17,2
answer,21,3
answer,22,4
answer,18,5
answer,14,6
answer,33,7
answer,25,8
answer,24,9
answer,49,10
answer,22,11
answer,38,12
