key,value,date
questions,12,1
questions,15,2
questions,9,3
questions,14,4
questions,13,5
questions,22,6
questions,11,7
questions,11,8
questions,8,9
questions,21,10
questions,26,11
questions,23,12
answer,13,1
answer,15,2
answer,11,3
answer,15,4
answer,16,5
answer,11,6
answer,15,7
answer,13,8
answer,12,9
answer,19,10
answer,28,11
answer,25,12
