key,value,date
questions,16,1
questions,7,2
questions,21,3
questions,12,4
questions,8,5
questions,11,6
questions,25,7
questions,14,8
questions,12,9
questions,22,10
questions,28,11
questions,15,12
answer,15,1
answer,12,2
answer,24,3
answer,15,4
answer,12,5
answer,15,6
answer,33,7
answer,15,8
answer,18,9
answer,24,10
answer,34,11
answer,17,12
