key,value,date
questions,26,1
questions,28,2
questions,19,3
questions,14,4
questions,10,5
questions,14,6
questions,25,7
questions,15,8
questions,16,9
questions,41,10
questions,32,11
questions,27,12
answer,33,1
answer,35,2
answer,26,3
answer,18,4
answer,19,5
answer,16,6
answer,28,7
answer,19,8
answer,20,9
answer,40,10
answer,44,11
answer,39,12
