key,value,date
questions,8,1
questions,6,2
questions,12,3
questions,10,4
questions,7,5
questions,18,6
questions,9,7
questions,11,8
questions,9,9
questions,17,10
questions,17,11
questions,9,12
answer,10,1
answer,11,2
answer,13,3
answer,11,4
answer,12,5
answer,18,6
answer,11,7
answer,10,8
answer,8,9
answer,17,10
answer,20,11
answer,9,12
