key,value,date
questions,63,1
questions,41,2
questions,41,3
questions,32,4
questions,31,5
questions,43,6
questions,47,7
questions,52,8
questions,35,9
questions,72,10
questions,64,11
questions,77,12
answer,83,1
answer,52,2
answer,49,3
answer,51,4
answer,50,5
answer,54,6
answer,66,7
answer,67,8
answer,42,9
answer,82,10
answer,82,11
answer,79,12
