key,value,date
questions,9,1
questions,11,2
questions,3,3
questions,7,4
questions,5,5
questions,11,6
questions,5,7
questions,10,8
questions,13,9
questions,25,10
questions,13,11
questions,10,12
answer,7,1
answer,17,2
answer,3,3
answer,7,4
answer,5,5
answer,11,6
answer,6,7
answer,14,8
answer,14,9
answer,30,10
answer,14,11
answer,14,12
