key,value,date
questions,15,1
questions,16,2
questions,15,3
questions,19,4
questions,11,5
questions,21,6
questions,17,7
questions,19,8
questions,15,9
questions,35,10
questions,23,11
questions,27,12
answer,13,1
answer,20,2
answer,22,3
answer,25,4
answer,13,5
answer,23,6
answer,20,7
answer,23,8
answer,14,9
answer,40,10
answer,29,11
answer,35,12
