key,value,date
questions,18,1
questions,29,2
questions,38,3
questions,17,4
questions,18,5
questions,26,6
questions,41,7
questions,24,8
questions,25,9
questions,46,10
questions,38,11
questions,51,12
answer,29,1
answer,27,2
answer,47,3
answer,25,4
answer,18,5
answer,32,6
answer,54,7
answer,27,8
answer,27,9
answer,50,10
answer,46,11
answer,58,12
