key,value,date
questions,24,1
questions,23,2
questions,17,3
questions,11,4
questions,19,5
questions,22,6
questions,9,7
questions,26,8
questions,9,9
questions,40,10
questions,33,11
questions,17,12
answer,28,1
answer,27,2
answer,24,3
answer,17,4
answer,20,5
answer,24,6
answer,18,7
answer,36,8
answer,11,9
answer,31,10
answer,45,11
answer,26,12
