key,value,date
questions,27,1
questions,36,2
questions,29,3
questions,26,4
questions,27,5
questions,34,6
questions,36,7
questions,20,8
questions,27,9
questions,76,10
questions,43,11
questions,43,12
answer,37,1
answer,47,2
answer,42,3
answer,27,4
answer,33,5
answer,39,6
answer,49,7
answer,29,8
answer,28,9
answer,82,10
answer,57,11
answer,75,12
