key,value,date
questions,34,1
questions,42,2
questions,28,3
questions,21,4
questions,19,5
questions,19,6
questions,37,7
questions,34,8
questions,19,9
questions,69,10
questions,43,11
questions,44,12
answer,38,1
answer,50,2
answer,30,3
answer,27,4
answer,21,5
answer,23,6
answer,47,7
answer,45,8
answer,25,9
answer,77,10
answer,53,11
answer,48,12
