key,value,date
questions,25,1
questions,24,2
questions,25,3
questions,22,4
questions,16,5
questions,16,6
questions,25,7
questions,17,8
questions,20,9
questions,50,10
questions,43,11
questions,29,12
answer,25,1
answer,38,2
answer,24,3
answer,28,4
answer,26,5
answer,23,6
answer,29,7
answer,23,8
answer,27,9
answer,46,10
answer,64,11
answer,43,12
