key,value,date
questions,39,1
questions,37,2
questions,42,3
questions,34,4
questions,22,5
questions,34,6
questions,40,7
questions,39,8
questions,41,9
questions,96,10
questions,62,11
questions,47,12
answer,48,1
answer,51,2
answer,60,3
answer,44,4
answer,24,5
answer,44,6
answer,47,7
answer,54,8
answer,40,9
answer,103,10
answer,70,11
answer,64,12
