key,value,date
questions,37,1
questions,22,2
questions,21,3
questions,26,4
questions,17,5
questions,24,6
questions,34,7
questions,23,8
questions,21,9
questions,53,10
questions,39,11
questions,39,12
answer,43,1
answer,31,2
answer,28,3
answer,30,4
answer,21,5
answer,27,6
answer,51,7
answer,36,8
answer,26,9
answer,51,10
answer,49,11
answer,48,12
