key,value,date
questions,43,1
questions,22,2
questions,39,3
questions,21,4
questions,17,5
questions,25,6
questions,33,7
questions,32,8
questions,19,9
questions,49,10
questions,55,11
questions,56,12
answer,50,1
answer,29,2
answer,44,3
answer,27,4
answer,22,5
answer,31,6
answer,38,7
answer,40,8
answer,28,9
answer,50,10
answer,63,11
answer,64,12
