key,value,date
questions,28,1
questions,40,2
questions,37,3
questions,25,4
questions,22,5
questions,22,6
questions,28,7
questions,20,8
questions,20,9
questions,54,10
questions,45,11
questions,33,12
answer,37,1
answer,46,2
answer,43,3
answer,39,4
answer,38,5
answer,27,6
answer,35,7
answer,29,8
answer,24,9
answer,56,10
answer,58,11
answer,40,12
