key,value,date
questions,17,1
questions,17,2
questions,18,3
questions,19,4
questions,17,5
questions,7,6
questions,9,7
questions,17,8
questions,14,9
questions,24,10
questions,38,11
questions,14,12
answer,20,1
answer,25,2
answer,22,3
answer,20,4
answer,24,5
answer,7,6
answer,13,7
answer,21,8
answer,17,9
answer,27,10
answer,37,11
answer,18,12
