source,target,value
drinking,exposure,1
drinking,canker,1
drinking,colon,2
drinking,magnetic,1
drinking,numbness,1
drinking,menopause,1
drinking,spaghetti,1
drinking,deviated,1
drinking,aspirin,1
drinking,pupil,1
drinking,delayed,1
drinking,infusion,1
drinking,lumbar,1
drinking,shock,1
drinking,parsley,1
drinking,coconut,1
drinking,oil,1
drinking,bladder,1
drinking,biopsy,1
drinking,shoulder,1
drinking,stomach,1
drinking,dry,1
drinking,type,1
drinking,miscarriage,1
drinking,lung,1
drinking,suicide,1
drinking,restlessness,1
drinking,digestive,1
