source,target,value
surgery,brain,1
surgery,masturbation,5
surgery,poisoning,1
surgery,blood,3
surgery,vitamin,5
surgery,hiatal,1
surgery,endoscopy,2
surgery,osteonecrosis,1
surgery,jaw,1
surgery,ingrown,1
surgery,pinched,2
surgery,paraplegia,1
surgery,index,1
surgery,constriction,1
surgery,erection,3
surgery,feeding,1
surgery,endometrium,1
surgery,carpal,1
surgery,uterine,1
surgery,smoking,7
surgery,marijuana,4
surgery,shingles,2
surgery,immunization,1
surgery,vinegar,1
surgery,heart,2
surgery,tightness,3
surgery,spinal,4
surgery,testicular,1
surgery,undescended,3
surgery,hematoma,1
surgery,hernia,1
surgery,fistula,2
surgery,vaginal,1
surgery,graft,3
surgery,cold,1
surgery,testicular,1
surgery,kidney,1
surgery,degenerative,1
surgery,cortisone,1
surgery,bursitis,1
surgery,flat,2
surgery,scoliosis,1
surgery,labor,1
surgery,dental,1
surgery,jelly,1
surgery,foreskin,2
surgery,laminectomy,1
surgery,oxycodone,1
surgery,back,1
surgery,prostatectomy,1
surgery,high,1
surgery,tinnitus,1
surgery,painkiller,1
surgery,blood,2
surgery,piercing,2
surgery,confusion,1
surgery,bowel,1
surgery,liposuction,1
surgery,massage,1
surgery,pre,1
surgery,health,1
surgery,sore,1
surgery,herpes,2
surgery,cough,2
surgery,dislocation,1
surgery,rheumatoid,2
surgery,hip,5
surgery,fatigue,1
surgery,body,1
surgery,constipation,2
surgery,goiter,1
surgery,mole,2
surgery,sty,1
surgery,nicotine,2
surgery,foreskin,1
surgery,bladder,1
surgery,infertility,2
surgery,esophageal,1
surgery,nail,1
surgery,reflex,1
surgery,bone,3
surgery,rectum,1
surgery,supplement,1
surgery,tennis,2
surgery,height,2
surgery,calcium,1
surgery,stuffy,1
surgery,pregnancy,1
surgery,miscarriage,1
surgery,pancreatic,2
surgery,weakness,2
surgery,sepsis,1
surgery,hypothyroidism,1
surgery,catheter,1
surgery,rectal,1
surgery,aloe,1
surgery,pneumonia,1
surgery,methicillin,1
surgery,cold,1
surgery,yoga,1
surgery,fecal,1
surgery,senility,1
surgery,memory,1
surgery,heart,1
surgery,neuropathy,2
surgery,aneurysm,1
surgery,transfusion,1
surgery,anti,1
surgery,plaque,1
surgery,b12,1
surgery,vitamin,1
surgery,ear,1
surgery,panic,1
surgery,oxygen,1
surgery,temperature,1
surgery,migraine,1
surgery,osteoarthritis,1
surgery,trigger,1
surgery,cuts,1
surgery,cramps,1
surgery,atrophy,1
surgery,vasectomy,1
surgery,bicep,1
surgery,splint,2
surgery,erectile,1
surgery,testosterone,1
surgery,bacterial,1
surgery,detached,1
surgery,deviated,1
surgery,skull,1
surgery,cellulitis,1
surgery,condom,1
surgery,birth,1
surgery,vocal,1
surgery,broken,1
surgery,hunger,2
surgery,renal,1
surgery,mastoidectomy,1
surgery,dog,2
surgery,appendectomy,1
surgery,internal,1
surgery,waist,1
surgery,priapism,1
surgery,cat,1
surgery,mucus,1
surgery,hair,1
