source,target,value
pain,sexually,7
pain,torso,3
pain,pneumonia,2
pain,sacroiliac,1
pain,methicillin,1
pain,bronchitis,1
pain,flour,1
pain,hunger,8
pain,lightheadedness,4
pain,blood,6
pain,leep,1
pain,pap,1
pain,toothache,3
pain,blinking,3
pain,coccydynia,1
pain,height,2
pain,gastric,2
pain,collarbone,2
pain,lactose,1
pain,dairy,1
pain,splinter,3
pain,choking,1
pain,cats,5
pain,shoulder,1
pain,clitoris,3
pain,osteoarthritis,1
pain,obesity,2
pain,chlamydia,2
pain,luteinizing,1
pain,carpal,2
pain,ovulation,7
pain,toenail,1
pain,birth,13
pain,genital,1
pain,fingernail,3
pain,sty,2
pain,fuzziness,1
pain,bipolar,1
pain,eyeball,2
pain,tapeworm,1
pain,mononucleosis,2
pain,polyp,2
pain,drug,2
pain,protein,4
pain,irritable,3
pain,penicillin,2
pain,herniated,4
pain,fertility,2
pain,tick,2
pain,strep,5
pain,salt,3
pain,ammonia,1
pain,hives,1
pain,nsaid,2
pain,hepatitis,1
pain,stroke,2
pain,hymen,3
pain,abdominal,1
pain,waist,8
pain,anger,4
pain,conception,1
pain,jelly,2
pain,fiber,3
pain,mole,1
pain,renal,1
pain,psoriasis,1
pain,osteoporosis,2
pain,vitamin,3
pain,taste,4
pain,bloodshot,2
pain,index,3
pain,irritability,1
pain,tetanus,3
pain,larynx,1
pain,sore,12
pain,rehabilitation,1
pain,pleurisy,1
pain,disc,1
pain,hormone,5
pain,varicocele,3
pain,organ,2
pain,appendicitis,5
pain,eyelid,2
pain,large,1
pain,concentration,5
pain,cuts,2
pain,chiari,1
pain,potassium,2
pain,dog,5
pain,splint,3
pain,vasculitis,1
pain,genitalia,4
pain,miscarriage,3
pain,sunburn,1
pain,painful,2
pain,allergy,3
pain,nervousness,3
pain,screening,2
pain,hiatal,2
pain,heat,1
pain,spinal,3
pain,bone,1
pain,yeast,8
pain,lung,3
pain,heart,5
pain,birth,5
pain,palpitation,1
pain,sternum,5
pain,runny,1
pain,abortion,3
pain,health,2
pain,ejaculation,13
pain,spitting,1
pain,virus,5
pain,cervical,1
pain,metatarsalgia,1
pain,otitis,1
pain,vertigo,3
pain,blood,5
pain,anti,2
pain,lockjaw,1
pain,hepatobiliary,1
pain,complete,1
pain,platelet,1
pain,urinalysis,1
pain,carpal,1
pain,vertebra,2
pain,broken,3
pain,exercise,3
pain,epididymitis,2
pain,earwax,1
pain,spinal,4
pain,diaper,1
pain,phobia,1
pain,blood,1
pain,pupil,1
pain,tachycardia,1
pain,tobacco,2
pain,foreskin,2
pain,hematoma,3
pain,egg,1
pain,pelvic,2
pain,artery,6
pain,laparoscopy,2
pain,interstitial,2
pain,borderline,1
pain,bartholin,1
pain,wrist,1
pain,massage,8
pain,pancreatic,1
pain,thirst,3
pain,hiccup,2
pain,vasectomy,3
pain,bone,3
pain,acupuncture,2
pain,cystoscopy,1
pain,ring,3
pain,fasciitis,1
pain,travel,3
pain,tea,2
pain,nasal,1
pain,dehydration,1
pain,flat,1
pain,dry,1
pain,mastoiditis,1
pain,ankle,2
pain,cooking,1
pain,laminectomy,1
pain,mold,1
pain,irregularity,4
pain,swimmers,1
pain,anesthesia,1
pain,tennis,3
pain,sore,5
pain,menstrual,2
pain,pacemaker,1
pain,lymphoma,1
pain,hip,4
pain,sids,1
pain,exposure,1
pain,infusion,1
pain,dislocation,3
pain,vocal,1
pain,small,1
pain,ovarian,1
pain,plant,1
pain,allergic,1
pain,shock,1
pain,mucus,3
pain,stitches,4
pain,cat,1
pain,herniated,4
pain,pancreas,1
pain,instability,1
pain,acute,2
pain,dental,1
pain,oyster,1
pain,urea,1
pain,tonsillitis,1
pain,laminotomy,1
pain,spider,1
pain,diaphragm,1
pain,hamstring,3
pain,anal,3
pain,mood,2
pain,seizure,1
pain,low,1
pain,hemoglobin,2
pain,carotid,1
pain,melatonin,1
pain,lupus,4
pain,systemic,1
pain,panic,2
pain,lettuce,2
pain,hydrogen,1
pain,thrush,1
pain,scalp,2
pain,oxygen,1
pain,metamucil,1
pain,colectomy,1
pain,aggression,1
pain,cortisone,2
pain,circumcision,3
pain,blood,1
pain,middle,2
pain,fruit,1
pain,hyperventilation,1
pain,bulging,2
pain,cavity,2
pain,yogurt,1
pain,sepsis,2
pain,abscess,1
pain,feeding,1
pain,eyebrow,1
pain,neuropathy,2
pain,cervical,1
pain,trauma,3
pain,hepatitis,2
pain,peanut,1
pain,hay,1
pain,contact,1
pain,facial,1
pain,carcinoma,1
pain,posterior,1
pain,whiplash,1
pain,diverticulosis,2
pain,prostate,2
pain,contusion,1
pain,corpulence,2
pain,spinal,1
pain,heart,1
pain,graft,1
pain,abdominal,1
pain,soft,1
pain,referred,1
pain,aortic,1
pain,cholesterol,1
pain,rice,1
pain,testicular,1
pain,typhoid,1
pain,lubricants,1
pain,estrogen,1
pain,quit,1
pain,bunion,1
pain,esophageal,1
pain,arrhythmia,1
pain,pelvic,1
pain,molluscum,1
pain,belch,2
pain,vegetable,1
pain,dysentery,1
pain,onion,1
pain,bow,1
pain,vitamin,1
pain,esophagus,1
pain,peripheral,1
pain,bladder,2
pain,fissure,1
pain,limb,2
pain,varicose,1
pain,stuffy,1
pain,bacterial,1
pain,attention,1
pain,testicular,1
pain,orange,1
pain,spinal,1
pain,alcoholic,1
pain,flaxseed,1
pain,electric,1
pain,razor,1
pain,shaving,1
pain,salivary,1
pain,pharyngitis,1
pain,cervical,1
pain,clavicle,1
pain,electrocution,1
pain,benign,1
pain,urodynamic,1
pain,electroencephalogram,1
pain,seizure,1
pain,adolescent,1
pain,vaginal,1
pain,alcoholism,1
pain,mastoidectomy,1
pain,melanoma,1
pain,panic,1
pain,venous,1
pain,ultrasonography,1
pain,triglyceride,1
pain,internal,1
pain,coffee,1
pain,erectile,1
pain,dry,1
pain,pre,1
pain,suicide,1
pain,piercing,1
pain,drug,1
pain,infant,1
pain,soy,1
pain,pericarditis,1
