source,target,value
vision,varicocele,1
vision,forgetfulness,2
vision,piercing,1
vision,shingles,2
vision,concentration,1
vision,fish,2
vision,urinalysis,2
vision,bowel,4
vision,tremor,2
vision,seizure,1
vision,temperature,1
vision,belly,2
vision,hematoma,1
vision,erectile,1
vision,vertigo,2
vision,otitis,1
vision,arrhythmia,1
vision,lung,1
vision,elbow,2
vision,rabies,2
vision,myoclonus,1
vision,calf,1
vision,cardiomyopathy,1
vision,pacemaker,1
vision,insect,1
vision,aspiration,1
vision,bronchitis,3
vision,olive,1
vision,castor,1
vision,appendicitis,1
vision,pore,1
vision,sexually,3
vision,undescended,1
vision,testicular,1
vision,miscarriage,3
vision,syphilis,1
vision,catheter,1
vision,bartholin,1
vision,chlamydia,1
vision,cuts,1
vision,acute,1
vision,hydrocele,1
vision,kidney,4
vision,spider,1
vision,mammogram,2
vision,soda,2
vision,cataract,1
vision,massage,1
vision,inflammation,2
vision,bedbug,1
vision,instability,1
vision,feeding,1
vision,travel,3
vision,placenta,1
vision,scabies,3
vision,pupil,1
vision,health,2
vision,salivary,1
vision,vaginal,2
vision,menstrual,1
vision,toenail,1
vision,stretch,1
vision,schizophrenia,1
vision,fertility,5
vision,thrush,1
vision,coconut,2
vision,herniated,1
vision,hypothyroidism,2
vision,spinal,1
vision,deformity,1
vision,vocal,1
vision,vitamin,1
vision,cellulitis,1
vision,heart,1
vision,hiv,1
vision,salt,1
vision,dental,1
vision,hoarseness,1
vision,yogurt,1
vision,salad,2
vision,healthy,1
vision,almond,1
vision,bloating,2
vision,esophagus,2
vision,tea,2
vision,sperm,1
vision,makeup,2
vision,cereal,1
vision,calcium,3
vision,double,2
vision,testosterone,3
vision,ligament,2
vision,cold,1
vision,grayness,1
vision,grains,1
vision,abortion,1
vision,aca,1
vision,liver,2
vision,hepatitis,1
vision,sore,1
vision,cortisol,2
vision,height,3
vision,rice,1
vision,milk,1
vision,obesity,1
vision,histrionic,1
vision,stool,1
vision,fatigue,2
vision,ovarian,1
vision,multivitamin,1
vision,armpit,1
vision,concussion,1
vision,delusions,1
vision,iris,1
vision,puberty,1
vision,forehead,1
vision,hay,1
vision,pets,1
vision,prostate,1
vision,chalazion,1
vision,conception,2
vision,irritability,1
vision,tailbone,1
