source,target,value
swelling,shaving,1
swelling,post,1
swelling,menopause,2
swelling,head,1
swelling,tampon,1
swelling,pacemaker,1
swelling,dementia,1
swelling,feeding,1
swelling,estrogen,1
swelling,pilonidal,1
swelling,nephrectomy,1
swelling,virus,1
swelling,fiber,1
swelling,travel,2
swelling,cirrhosis,1
swelling,jock,1
swelling,taste,2
swelling,mammogram,1
swelling,puncture,1
swelling,broken,1
swelling,bee,2
swelling,infant,1
swelling,almond,1
swelling,kidney,1
swelling,pregnancy,1
swelling,psoriasis,1
swelling,gasoline,1
swelling,chronic,1
swelling,lung,1
swelling,kidney,1
swelling,high,1
swelling,fetus,1
swelling,herniated,1
swelling,epidural,1
swelling,gout,1
swelling,broken,1
swelling,piercing,1
swelling,lazy,1
swelling,urinary,1
swelling,genitalia,1
swelling,virginia,1
